date,ALB,AWK,AXON,HCA,JPM,KEYS,LHX,MCO,MPWR,NSC,NVDA,PWR,RMD,SBAC,TDY,TTWO,TYL,V,WDC,WST
2023-07-07,111477.39,111341.53,111164.93,116499.24,104670.35,102879.65,104230.38,115158.22,102363.45,115396.30,138997.13,118932.75,106304.26,105927.82,111888.13,101624.53,118994.87,119377.42,103812.48,116975.33
2023-07-10,111477.39,111341.53,111164.93,118156.59,105226.01,105066.52,104230.38,115158.22,104785.83,115396.30,138997.13,121297.45,106304.26,105927.82,111888.13,101624.53,118994.87,119377.42,103812.48,116975.33
2023-07-11,111477.39,111341.53,111164.93,117745.11,105939.45,105066.52,104230.38,115158.22,104785.83,115396.30,138997.13,121297.45,106304.26,105927.82,111888.13,101624.53,118994.87,119377.42,103812.48,116975.33
2023-07-12,111058.79,111341.53,111164.93,117983.24,105939.45,105066.52,104230.38,115158.22,104785.83,115396.30,138997.13,121297.45,106304.26,105927.82,111888.13,101624.53,118994.87,119377.42,103812.48,116975.33
2023-07-13,110812.39,111341.53,111164.93,118244.22,105939.45,105066.52,104230.38,115158.22,104785.83,115396.30,138997.13,121144.70,106304.26,105927.82,111888.13,101624.53,118994.87,119377.42,103812.48,116975.33
2023-07-14,110266.39,111341.53,111164.93,119272.92,105939.45,105066.52,104230.38,115158.22,104785.83,115396.30,138997.13,119534.72,106304.26,105927.82,111888.13,101624.53,118994.87,119377.42,103812.48,116975.33
2023-07-17,110266.39,111341.53,111164.93,119272.92,105939.45,105066.52,104230.38,115158.22,104785.83,115396.30,138997.13,119993.31,106304.26,105927.82,111888.13,101624.53,119101.12,119377.42,103812.48,116975.33
2023-07-18,110266.39,111341.53,111164.93,119272.92,105939.45,105066.52,104230.38,115158.22,104785.83,115396.30,138997.13,120080.39,106304.26,105927.82,111888.13,101624.53,119153.62,119377.42,103812.48,116975.33
2023-07-19,110266.39,111341.53,111164.93,119272.92,105939.45,105066.52,104230.38,115158.22,104785.83,115396.30,138997.13,120252.60,106304.26,105927.82,111888.13,101624.53,118612.37,119377.42,103812.48,116975.33
2023-07-20,110266.39,111341.53,111164.93,119272.92,105939.45,105066.52,104230.38,115158.22,104785.83,115396.30,138997.13,120233.25,106304.26,105927.82,111888.13,101624.53,117513.62,119377.42,103812.48,116975.33
2023-07-21,110266.39,111341.53,111164.93,119272.92,105939.45,104833.27,104230.38,115158.22,104785.83,115396.30,138997.13,121154.31,106304.26,105927.82,111888.13,101624.53,117513.62,119377.42,103451.48,116975.33
2023-07-24,110266.39,111341.53,111164.93,119118.63,105939.45,104786.62,104230.38,115158.22,104785.83,115396.30,138997.13,121154.31,106304.26,105927.82,111888.13,101719.31,117513.62,119377.42,104615.71,116975.33
2023-07-25,110266.39,111341.53,111164.93,118939.32,105939.45,105427.28,104230.38,115158.22,104785.83,115396.30,138997.13,121154.31,106304.26,105927.82,111888.13,102257.52,117513.62,119377.42,104092.26,116975.33
2023-07-26,110266.39,111341.53,111164.93,118939.32,105939.45,105228.24,104230.38,115158.22,104785.83,115396.30,138997.13,121154.31,106304.26,105927.82,111888.13,101739.62,117513.62,119377.42,104480.33,116975.33
2023-07-27,110266.39,111341.53,111164.93,118939.32,105939.45,103492.86,104230.38,115158.22,104785.83,115396.30,138997.13,120711.05,106304.26,105927.82,111888.13,101482.36,117513.62,119377.42,107973.01,116975.33
2023-07-28,110266.39,111341.53,111164.93,118939.32,105939.45,103492.86,104230.38,115158.22,104785.83,115396.30,138997.13,120711.05,106304.26,105927.82,111888.13,102609.57,117535.04,119493.57,107973.01,116975.33
2023-07-31,110266.39,111364.18,111164.93,118939.32,105939.45,103492.86,104230.38,115158.22,104785.83,115396.30,138997.13,120487.97,106304.26,105927.82,111888.13,103438.89,118454.57,120564.17,107973.01,116975.33
2023-08-01,110266.39,110405.33,111164.93,118939.32,105939.45,103492.86,104230.38,114988.70,104785.83,115396.30,138997.13,120665.42,106304.26,105927.82,111888.13,103953.41,118723.08,121579.22,107973.01,116975.33
2023-08-02,110266.39,110405.33,111164.93,118939.32,105939.45,103492.86,104230.38,112801.24,104785.83,115396.30,138997.13,120822.59,106304.26,105927.82,111888.13,103953.41,117161.72,120483.37,107973.01,116975.33
2023-08-03,110266.39,110405.33,111164.93,118939.32,105939.45,103492.86,104230.38,112764.61,104785.83,115396.30,138997.13,118698.26,106304.26,105927.82,111888.13,103953.41,116333.99,120761.12,107973.01,116975.33
2023-08-04,110266.39,110405.33,111164.93,118939.32,105939.45,103492.86,104230.38,113140.90,104785.83,115396.30,138997.13,118698.26,106304.26,105927.82,111888.13,103953.41,116333.99,122639.72,107973.01,116975.33
2023-08-07,110266.39,110405.33,111164.93,118939.32,105939.45,103492.86,104230.38,113140.90,104785.83,115396.30,138997.13,118698.26,106304.26,105927.82,111888.13,103953.41,116333.99,122639.72,107973.01,116975.33
2023-08-08,110266.39,110405.33,111164.93,118939.32,105939.45,103492.86,104230.38,113140.90,104785.83,115396.30,138997.13,118698.26,106304.26,105927.82,111888.13,104865.97,116333.99,122639.72,107973.01,116975.33
2023-08-09,110266.39,110405.33,111164.93,118939.32,105939.45,103492.86,104230.38,112747.96,104785.83,115396.30,138997.13,118698.26,106304.26,105927.82,111888.13,103407.37,116333.99,122639.72,107973.01,116975.33
2023-08-10,110266.39,110405.33,111164.93,118939.32,105939.45,103492.86,104230.38,113230.81,104785.83,115396.30,138997.13,118698.26,106304.26,105927.82,111888.13,103407.37,116333.99,122639.72,107973.01,116975.33
2023-08-11,110266.39,110405.33,111164.93,118939.32,106159.29,103492.86,104230.38,112275.10,104785.83,115396.30,138997.13,118437.78,106304.26,105927.82,111888.13,103407.37,116333.99,122639.72,107613.35,116975.33
2023-08-14,110266.39,110405.33,111164.93,118939.32,106372.26,103492.86,104230.38,112275.10,104785.83,115396.30,138997.13,118414.10,106304.26,105927.82,111888.13,103407.37,116333.99,122639.72,109437.34,116975.33
2023-08-15,110266.39,110405.33,111164.93,118939.32,104153.25,103492.86,104230.38,112275.10,104785.83,115396.30,138997.13,118414.10,106304.26,105927.82,111888.13,103407.37,116333.99,122639.72,107240.84,116975.33
2023-08-16,110266.39,110405.33,111164.93,118939.32,103814.66,103492.86,104230.38,111290.20,104785.83,115396.30,138997.13,118414.10,106304.26,105927.82,111888.13,103407.37,116333.99,122266.57,106667.45,116975.33
2023-08-17,110266.39,110405.33,111164.93,118939.32,104049.60,103492.86,104230.38,111571.60,104785.83,115396.30,138997.13,118191.42,106304.26,105927.82,111888.13,103407.37,116333.99,121291.99,106459.70,116975.33
2023-08-18,110266.39,110405.33,111164.93,118939.32,104049.60,103492.86,104230.38,111571.60,104785.83,115396.30,138997.13,118191.42,106304.26,105927.82,111888.13,103039.65,116333.99,120996.63,105107.76,117073.15
2023-08-21,110266.39,110405.33,111164.93,118939.32,104049.60,103492.86,104230.38,111571.60,104785.83,115396.30,138997.13,118191.42,106304.26,105927.82,111888.13,104358.37,116333.99,121782.87,106840.23,118508.92
2023-08-22,110266.39,110405.33,111255.02,118939.32,104049.60,103492.86,104230.38,111571.60,104785.83,115396.30,138997.13,118191.42,106304.26,105927.82,111888.13,105486.89,116333.99,122265.43,106893.13,118730.16
2023-08-23,110266.39,110405.33,111834.17,118939.32,104417.76,103492.86,104230.38,111571.60,104785.83,115396.30,138997.13,118191.42,106304.26,105927.82,111888.13,105486.89,116333.99,122976.79,108718.18,118701.56
2023-08-24,110266.39,110405.33,110023.79,118939.32,104290.32,103492.86,104230.38,111571.60,104785.83,115396.30,138997.13,118191.42,106304.26,105927.82,111888.13,105486.89,116333.99,123421.91,108718.18,119282.49
2023-08-25,110266.39,110405.33,110143.91,118079.64,104169.96,103492.86,104230.38,111915.62,104785.83,115396.30,138997.13,117973.38,106304.26,105927.82,111911.34,106441.93,116333.99,123328.49,108718.18,119829.69
2023-08-28,110266.39,110405.33,110143.91,119425.32,104531.04,103492.86,104230.38,112047.55,104785.83,115396.30,138997.13,118652.34,106304.26,105927.82,113961.57,105975.69,116333.99,123774.83,108718.18,121966.81
2023-08-29,110266.39,110405.33,110143.91,119425.32,105387.72,103492.86,104230.38,113123.03,104785.83,115396.30,138997.13,118917.30,106304.26,105927.82,114029.82,106434.41,116333.99,124300.75,108718.18,121966.81
2023-08-30,110266.39,110405.33,110143.91,119425.32,104970.00,103492.86,104230.38,113435.32,104785.83,115396.30,138997.13,119190.54,106304.26,105927.82,114029.82,106757.77,116333.99,124612.15,108718.18,121966.81
2023-08-31,110266.39,110405.33,110143.91,119425.32,103653.12,103492.86,104230.38,112780.68,104785.83,115396.30,138997.13,119836.38,106304.26,105927.82,114029.82,107186.41,116333.99,124276.53,108718.18,121966.81
2023-09-01,110266.39,110405.33,110143.91,119761.86,104099.16,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,119836.38,106304.26,105927.82,114029.82,106750.25,116333.99,125134.61,108718.18,121966.81
2023-09-04,110266.39,110405.33,110143.91,119761.86,104099.16,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,119836.38,106304.26,105927.82,114029.82,106750.25,116333.99,125134.61,108718.18,121966.81
2023-09-05,110266.39,110405.33,110143.91,116396.46,103270.80,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,119836.38,106304.26,105927.82,114029.82,106246.41,116333.99,125134.61,108718.18,121966.81
2023-09-06,110266.39,110405.33,110143.91,116396.46,103199.60,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,119836.38,106304.26,105927.82,114311.34,106133.61,116333.99,125114.29,108718.18,121966.81
2023-09-07,110266.39,110405.33,110143.91,116396.46,103028.72,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,119836.38,106304.26,105927.82,112876.14,107077.37,116333.99,125601.97,108718.18,121966.81
2023-09-08,110266.39,110405.33,110143.91,116396.46,103114.64,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,119836.38,106304.26,105927.82,112876.14,107434.57,116333.99,125678.17,108718.18,121966.81
2023-09-11,110266.39,110405.33,110143.91,116396.46,103551.40,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,119442.18,106304.26,105927.82,112876.14,108855.85,116333.99,125662.93,108718.18,121966.81
2023-09-12,110266.39,110405.33,110084.75,116396.46,104768.60,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,119442.18,106304.26,105927.82,112876.14,108855.85,116333.99,125662.93,108718.18,121966.81
2023-09-13,110266.39,110405.33,110084.75,116396.46,104768.60,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,119442.18,106304.26,105927.82,112876.14,109082.46,116333.99,125952.49,108718.18,121966.81
2023-09-14,110266.39,110405.33,110084.75,116396.46,104768.60,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,119475.42,106304.26,105927.82,112876.14,109049.03,116333.99,122482.85,108718.18,121966.81
2023-09-15,110266.39,110405.33,110084.75,116396.46,104768.60,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,118518.39,106304.26,105927.82,112876.14,107715.35,116333.99,122482.85,108718.18,121966.81
2023-09-18,110266.39,110405.33,110084.75,116396.46,104768.60,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,118156.90,106304.26,105927.82,112876.14,108005.67,116333.99,122482.85,108718.18,121966.81
2023-09-19,110266.39,110405.33,110084.75,116396.46,104768.60,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,118156.90,106304.26,105927.82,112876.14,110572.71,116333.99,122482.85,108718.18,121966.81
2023-09-20,110266.39,110405.33,110084.75,116396.46,104768.60,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,117336.95,106304.26,105927.82,112876.14,110572.71,116333.99,122482.85,108718.18,121966.81
2023-09-21,110266.39,110405.33,110084.75,116396.46,104768.60,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,112876.14,110572.71,116333.99,122482.85,108718.18,121966.81
2023-09-22,110266.39,110405.33,109372.11,116396.46,104768.60,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121956.53,108718.18,120895.99
2023-09-25,110266.39,110405.33,108329.35,116396.46,105505.56,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121956.53,108718.18,120895.99
2023-09-26,110266.39,110405.33,108329.35,116396.46,104498.82,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121956.53,108305.11,120895.99
2023-09-27,110266.39,110405.33,108329.35,116396.46,105104.18,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121892.81,108667.34,120895.99
2023-09-28,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,123007.91,110237.03,120895.99
2023-09-29,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,122137.07,110040.02,120895.99
2023-10-02,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,122705.24,110376.84,120895.99
2023-10-03,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121537.04,110376.84,120895.99
2023-10-04,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,110568.02,120895.99
2023-10-05,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112827.42,120895.99
2023-10-06,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112827.42,120895.99
2023-10-09,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112827.42,120895.99
2023-10-10,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112827.42,120895.99
2023-10-11,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,113599.58,120895.99
2023-10-12,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-10-13,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-10-16,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-10-17,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-10-18,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-10-19,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-10-20,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-10-23,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-10-24,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-10-25,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-10-26,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-10-27,110266.39,110405.33,108329.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-10-30,110266.39,110405.33,108064.93,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-10-31,110266.39,110405.33,109041.25,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-01,110266.39,110405.33,109936.21,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-02,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-03,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-06,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-07,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-08,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-09,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-10,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-13,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-14,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-15,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-16,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-17,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-20,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-21,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-22,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-23,110266.39,110405.33,110846.42,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-24,110266.39,110405.33,110836.72,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116333.99,121807.85,112227.98,120895.99
2023-11-27,110266.39,110405.33,111285.35,116396.46,106874.20,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116200.04,121807.85,112227.98,120895.99
2023-11-28,110266.39,110405.33,110363.85,116396.46,106665.70,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116092.88,121807.85,112227.98,120895.99
2023-11-29,110266.39,110405.33,110363.85,116396.46,107277.30,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116092.88,121807.85,112227.98,120895.99
2023-11-30,110266.39,110405.33,110363.85,116396.46,108410.15,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116092.88,121807.85,112227.98,120895.99
2023-12-01,110266.39,110405.33,110363.85,116396.46,108298.95,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116092.88,121807.85,112227.98,120895.99
2023-12-04,110266.39,110405.33,110363.85,116396.46,108298.95,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116092.88,121807.85,112227.98,120895.99
2023-12-05,110266.39,110405.33,110363.85,116396.46,108298.95,103492.86,104230.38,114228.57,104785.83,115396.30,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116092.88,121807.85,112227.98,120895.99
2023-12-06,110266.39,110405.33,110363.85,116396.46,108298.95,103492.86,104230.38,114228.57,104785.83,116684.02,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116092.88,120919.60,112227.98,120895.99
2023-12-07,110266.39,110405.33,111952.13,116396.46,108216.15,103492.86,104230.38,114228.57,104785.83,116239.45,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116092.88,121617.85,112227.98,120895.99
2023-12-08,110266.39,110405.33,112417.05,116396.46,109396.05,103492.86,104454.66,114228.57,104785.83,114011.49,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116050.56,121532.35,112227.98,120895.99
2023-12-11,110266.39,110405.33,112926.81,116396.46,109816.95,103492.86,107840.22,114228.57,104785.83,114011.49,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116047.83,121978.85,112227.98,120895.99
2023-12-12,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,114228.57,104785.83,114386.71,138997.13,114755.43,106304.26,105927.82,114038.94,110572.71,116503.74,122990.60,112227.98,120895.99
2023-12-13,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,114228.57,104785.83,113723.65,138997.13,114755.43,106304.26,106769.50,114038.94,110572.71,118350.59,122990.60,112227.98,120895.99
2023-12-14,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,114228.57,104785.83,113723.65,138997.13,114755.43,106304.26,107651.50,114038.94,110572.71,117816.87,122990.60,112227.98,120895.99
2023-12-15,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,114228.57,104785.83,113723.65,138997.13,114755.43,106304.26,107651.50,114038.94,110572.71,117816.87,122990.60,112227.98,120895.99
2023-12-18,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,114391.18,104785.83,113723.65,138997.13,114755.43,106304.26,107182.78,114038.94,110572.71,118545.25,122990.60,112227.98,120895.99
2023-12-19,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,114347.23,104785.83,113723.65,138997.13,114755.43,106304.26,107595.08,114038.94,110572.71,118102.06,122990.60,112227.98,120895.99
2023-12-20,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,112910.07,104785.83,113723.65,138997.13,114755.43,106304.26,107595.08,114038.94,110572.71,117467.69,122990.60,112227.98,120895.99
2023-12-21,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,112551.14,104785.83,113723.65,138997.13,114755.43,106304.26,107595.08,114038.94,110572.71,117338.13,122990.60,112227.98,120895.99
2023-12-22,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,112551.14,104785.83,113723.65,138997.13,114755.43,106304.26,107595.08,114038.94,110572.71,118195.28,122990.60,112227.98,120895.99
2023-12-25,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,112551.14,104785.83,113723.65,138997.13,114755.43,106304.26,107595.08,114038.94,110572.71,118160.52,122990.60,112227.98,120895.99
2023-12-26,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,112551.14,104785.83,113723.65,138997.13,114755.43,106304.26,107595.08,114038.94,110572.71,118290.87,122990.60,112227.98,120895.99
2023-12-27,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,112551.14,104785.83,113723.65,138997.13,114755.43,106304.26,107595.08,114038.94,110572.71,118227.67,122990.60,112227.98,120895.99
2023-12-28,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,112551.14,104785.83,113723.65,138997.13,114755.43,106304.26,107595.08,114038.94,110572.71,118655.85,122990.60,112313.26,120895.99
2023-12-29,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,112551.14,104785.83,113723.65,138997.13,114755.43,106304.26,107595.08,114038.94,110572.71,118641.63,122990.60,111663.00,120895.99
2024-01-01,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,112551.14,104785.83,113723.65,138997.13,114755.43,106304.26,107595.08,114038.94,110572.71,118676.39,122990.60,111663.00,120895.99
2024-01-02,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,112551.14,104785.83,113723.65,138997.13,114755.43,106304.26,107595.08,114038.94,110572.71,116499.94,122990.60,111663.00,120895.99
2024-01-03,110266.39,110405.33,113875.53,116396.46,109879.05,103492.86,107840.22,112551.14,104785.83,113723.65,138856.97,114755.43,106304.26,107595.08,114038.94,110572.71,116499.94,123100.08,111663.00,120895.99
2024-01-04,110266.39,110405.33,114050.70,116396.46,109879.05,103492.86,107840.22,112551.14,104785.83,113723.65,140179.73,114755.43,106304.26,107595.08,114038.94,110572.71,116499.94,123100.08,111663.00,120895.99
